objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id,shape_Length,shape_Area
948,Farg'ona viloyati,Iqbol MFY,1730,Marg'ilon shahar,1730412,1730412042,5306.7295409759,352013.1240833526
949,Farg'ona viloyati,Istiqlol MFY,1730,Marg'ilon shahar,1730412,1730412037,3307.1877489538,294757.9688543813
950,Farg'ona viloyati,Kosibchilik MFY,1730,Marg'ilon shahar,1730412,1730412004,5097.0246270723,956286.2353038472
951,Farg'ona viloyati,Maorif MFY,1730,Marg'ilon shahar,1730412,1730412001,8528.9211429005,1006533.0298859206
952,Farg'ona viloyati,Mashad MFY,1730,Marg'ilon shahar,1730412,1730412052,9117.8514882348,948705.9836332428
953,Farg'ona viloyati,Miltiqsoz MFY,1730,Marg'ilon shahar,1730412,1730412003,5757.7667328442,533495.3517137889
954,Farg'ona viloyati,Mustaqillik MFY,1730,Marg'ilon shahar,1730412,1730412034,6553.2041967778,844442.0005985361
955,Farg'ona viloyati,Nadirmat MFY,1730,Marg'ilon shahar,1730412,1730412019,6108.8986176558,1739505.9000964174
956,Farg'ona viloyati,Navbaxor MFY,1730,Marg'ilon shahar,1730412,1730412038,4535.4974897868,542403.109678887
957,Farg'ona viloyati,Navro‘z MFY,1730,Marg'ilon shahar,1730412,1730412041,20732.9810932919,9125416.74402906
958,Farg'ona viloyati,O‘rda tagi MFY,1730,Marg'ilon shahar,1730412,1730412046,3701.2970796995,346533.3462615532
959,Farg'ona viloyati,Orol bo‘yi MFY,1730,Marg'ilon shahar,1730412,1730412043,8291.0735995187,1502740.0838937433
960,Farg'ona viloyati,Pichoqchi MFY,1730,Marg'ilon shahar,1730412,1730412032,11733.861340755,1951340.7789287276
961,Farg'ona viloyati,Qirguli MFY,1730,Marg'ilon shahar,1730412,1730412021,8988.363071165,2309299.7781069693
962,Farg'ona viloyati,Roxat MFY,1730,Marg'ilon shahar,1730412,1730412031,9965.7702507509,1916334.036603135
963,Farg'ona viloyati,Saxovat MFY,1730,Marg'ilon shahar,1730412,1730412005,3023.5664525307,111428.7380563506
964,Farg'ona viloyati,Sholdirama MFY,1730,Marg'ilon shahar,1730412,1730412007,6068.7115947525,553751.4315685757
965,Farg'ona viloyati,Terak tagi MFY,1730,Marg'ilon shahar,1730412,1730412030,8532.380849459,1121195.3231541615
966,Farg'ona viloyati,Tog‘lik MFY,1730,Marg'ilon shahar,1730412,1730412022,11255.2154080722,840609.219239482
967,Farg'ona viloyati,Toshkesar MFY,1730,Marg'ilon shahar,1730412,1730412027,10540.2277042047,1189535.4544654125
968,Farg'ona viloyati,Toshloq tepa MFY,1730,Marg'ilon shahar,1730412,1730412053,9048.4860428724,2058178.5759153226
969,Farg'ona viloyati,Turon MFY,1730,Marg'ilon shahar,1730412,1730412036,2412.9627879597,226770.9186762597
970,Farg'ona viloyati,Tut tagi MFY,1730,Marg'ilon shahar,1730412,1730412023,9299.0670109263,1395782.6671866174
971,Farg'ona viloyati,Tuyagum MFY,1730,Marg'ilon shahar,1730412,1730412018,10578.1565974388,2010905.5719863256
972,Farg'ona viloyati,Uvaysiy MFY,1730,Marg'ilon shahar,1730412,1730412002,5806.5178454647,358798.1010909016
973,Farg'ona viloyati,Uzumzor MFY,1730,Marg'ilon shahar,1730412,1730412029,6574.4744328731,858757.529227675
974,Farg'ona viloyati,Uzun xovuz MFY,1730,Marg'ilon shahar,1730412,1730412008,4991.6762474232,384373.549503037
975,Farg'ona viloyati,Vatan MFY,1730,Marg'ilon shahar,1730412,1730412010,3212.9175177651,224040.2432144185
976,Farg'ona viloyati,Xo‘ja forso MFY,1730,Marg'ilon shahar,1730412,1730412009,6970.2565688902,1581156.4898263696
977,Farg'ona viloyati,Yangi Bog‘ MFY,1730,Marg'ilon shahar,1730412,1730412049,7152.77128581,1379398.706706602
978,Farg'ona viloyati,Yangi obod MFY,1730,Marg'ilon shahar,1730412,1730412033,11328.2036217215,2261109.9096828797
979,Farg'ona viloyati,Yangi xayot MFY,1730,Marg'ilon shahar,1730412,1730412040,12823.7796998835,1496459.939621333
980,Farg'ona viloyati,Yo‘rmado‘z MFY,1730,Marg'ilon shahar,1730412,1730412012,6773.5118963418,1213796.2846534788
981,Farg'ona viloyati,Yoyilma MFY,1730,Marg'ilon shahar,1730412,1730412020,14765.3197996745,2582066.2851668675
982,Farg'ona viloyati,Yorqin MFY,1730,Marg'ilon shahar,1730412,1730412051,4915.2585233074,602322.6667744992
983,Farg'ona viloyati,Yovqochar MFY,1730,Marg'ilon shahar,1730412,1730412025,7564.1122828082,1373577.2851141416
984,Farg'ona viloyati,Z.M.Bobur MFY,1730,Marg'ilon shahar,1730412,1730412028,7320.2196857624,1350079.4363913774
985,Farg'ona viloyati,Zuxro MFY,1730,Marg'ilon shahar,1730412,1730412024,5103.2065328675,526735.5267159789
986,Farg'ona viloyati,Kashqar MFY,1730,Marg'ilon shahar,1730412,1730412014,9016.9839148621,2003303.8371856597
987,Farg'ona viloyati,Nurafshon MFY,1730,Marg'ilon shahar,1730412,1730412056,15843.5914667076,4454987.843855765
988,Farg'ona viloyati,Yuksalish MFY,1730,Marg'ilon shahar,1730412,1730412055,6765.1310546584,2227575.2815081608
989,Farg'ona viloyati,Choʻngʻara MFY,1730,Rishton tumani,1730224,1730224018,11740.2400153609,4138852.7881066534
990,Farg'ona viloyati,Yabgiavlod MFY,1730,Rishton tumani,1730224,1730224064,30389.7427763621,16895686.824681196
991,Farg'ona viloyati,Soxibkor MFY,1730,Rishton tumani,1730224,1730224070,14796.1993285754,9705956.377619488
992,Farg'ona viloyati,Qayrag‘och MFY,1730,Rishton tumani,1730224,1730224058,26387.4405859648,11276491.944587601
993,Farg'ona viloyati,Mexnatabod MFY,1730,Rishton tumani,1730224,1730224060,30254.0188553307,30140130.640084527
994,Farg'ona viloyati,Jaloyer MFY,1730,Rishton tumani,1730224,1730224045,38422.4568135323,18333081.795324355
995,Farg'ona viloyati,Buloqboshi MFY,1730,Rishton tumani,1730224,1730224039,8894.2219526565,2371873.7215264724
996,Farg'ona viloyati,Pastki Beshkapa MFY,1730,Rishton tumani,1730224,1730224050,10689.3564371113,4090461.9078389313
997,Farg'ona viloyati,Saroy MFY,1730,Rishton tumani,1730224,1730224052,13873.1279061501,3831011.0877837096
998,Farg'ona viloyati,Pastki Buloqboshi MFY,1730,Rishton tumani,1730224,1730224051,8233.5075671576,2544200.702241162
999,Farg'ona viloyati,Guzar MFY,1730,Rishton tumani,1730224,1730224040,13160.5047865737,5411343.756956865
1000,Farg'ona viloyati,Yuqori Beshkapa MFY,1730,Rishton tumani,1730224,1730224054,25348.7256782713,8913299.143294455
1001,Farg'ona viloyati,Suxobod MFY,1730,Rishton tumani,1730224,1730224063,26587.0817462551,20236938.75898103
1002,Farg'ona viloyati,Birlashgan MFY,1730,Rishton tumani,1730224,1730224022,11161.1260561447,3205592.7480440964
1003,Farg'ona viloyati,Oq tomir MFY,1730,Rishton tumani,1730224,1730224030,19549.8978916727,13730966.04073491
1004,Farg'ona viloyati,Xojiqishloq MFY,1730,Rishton tumani,1730224,1730224033,14086.9936953619,7918081.515277962
1005,Farg'ona viloyati,Oq yer MFY,1730,Rishton tumani,1730224,1730224029,9969.0954465295,3949494.64347225
1006,Farg'ona viloyati,Uch ariq MFY,1730,Rishton tumani,1730224,1730224031,11297.4475102124,3325302.0440125847
1007,Farg'ona viloyati,Bog`iston MFY,1730,Rishton tumani,1730224,1730224038,10173.4643935512,4489088.201751021
1008,Farg'ona viloyati,Toʻraobod MFY,1730,Rishton tumani,1730224,1730224009,19197.4960789711,5717127.136140507
1009,Farg'ona viloyati,Quyi Avazboy MFY,1730,Rishton tumani,1730224,1730224006,15891.3173868492,6120861.021199212
1010,Farg'ona viloyati,Yuqori Avazboy MFY,1730,Rishton tumani,1730224,1730224001,15748.5999631174,3347245.7015191726
1011,Farg'ona viloyati,Xurramabod MFY,1730,Rishton tumani,1730224,1730224011,21010.7282010904,14808970.42544944
1012,Farg'ona viloyati,To`da MFY,1730,Rishton tumani,1730224,1730224017,15193.6379391605,8558087.508998567
1013,Farg'ona viloyati,Guliston MFY,1730,Rishton tumani,1730224,1730224034,20451.5078488454,11863013.279215408
1014,Farg'ona viloyati,Polvonobod MFY,1730,Rishton tumani,1730224,1730224037,16114.3801767899,9665311.311259808
1015,Farg'ona viloyati,Amirabod MFY,1730,Rishton tumani,1730224,1730224036,10404.4738430221,5704488.40401481
1016,Farg'ona viloyati,Mevazor MFY,1730,Rishton tumani,1730224,1730224028,18164.1668338661,9087233.642268099
1017,Farg'ona viloyati,Zoxidon MFY,1730,Rishton tumani,1730224,1730224024,14764.5401973765,5965234.826715488
1018,Farg'ona viloyati,Yoshlik MFY,1730,Rishton tumani,1730224,1730224023,12994.7158566991,4245752.279228955
1019,Farg'ona viloyati,Dasht pandigon MFY,1730,Rishton tumani,1730224,1730224041,14116.0551139241,7296982.5982017685
1020,Farg'ona viloyati,Pandigon MFY,1730,Rishton tumani,1730224,1730224049,11604.6104726579,5427598.8534820825
1021,Farg'ona viloyati,O`yrat MFY,1730,Rishton tumani,1730224,1730224053,29381.7288979067,25665534.041999668
1022,Farg'ona viloyati,Qo`rg`oncha MFY,1730,Rishton tumani,1730224,1730224046,13393.2291520571,8946414.63211038
1023,Farg'ona viloyati,Dasht tegirmon MFY,1730,Rishton tumani,1730224,1730224042,18162.2936107212,8718153.457726225
1024,Farg'ona viloyati,Chuburg`on MFY,1730,Rishton tumani,1730224,1730224055,14607.2468760582,6977819.278126659
1025,Farg'ona viloyati,Qalaynov MFY,1730,Rishton tumani,1730224,1730224005,15360.9674314658,9011445.427974062
1026,Farg'ona viloyati,Yoyilma MFY,1730,Rishton tumani,1730224,1730224044,37761.0838290697,24009469.591739476
1027,Farg'ona viloyati,Dutir MFY,1730,Rishton tumani,1730224,1730224004,12704.2389765202,8779649.711425582
1028,Farg'ona viloyati,T.Axmedov MFY,1730,Rishton tumani,1730224,1730224008,14289.3495883444,8148700.249992516
1029,Farg'ona viloyati,Jaxonobod MFY,1730,Rishton tumani,1730224,1730224016,26815.0273123752,19440837.07059995
1030,Farg'ona viloyati,Navbaxor MFY,1730,Rishton tumani,1730224,1730224048,49290.3232431403,76492252.35061139
1031,Farg'ona viloyati,Yangi yo`l MFY,1730,Rishton tumani,1730224,1730224010,24625.8615587169,29436737.07490047
1032,Farg'ona viloyati,Oq Oltin MFY,1730,Rishton tumani,1730224,1730224007,17125.2277414018,13554876.812723335
1033,Farg'ona viloyati,Toshog`oliq MFY,1730,Rishton tumani,1730224,1730224062,6284.7797942062,1286276.5968393346
1034,Farg'ona viloyati,Alisher Navoiy MFY,1730,Rishton tumani,1730224,1730224014,9250.2900822333,2431242.5979816527
1035,Farg'ona viloyati,Dаxbed MFY,1730,Rishton tumani,1730224,1730224013,2077.0049604146,206067.5532341944
1036,Farg'ona viloyati,Gumbaz MFY,1730,Rishton tumani,1730224,1730224002,5420.290805945,511257.9587092152
1037,Farg'ona viloyati,Ar-Roshidoniy MFY,1730,Rishton tumani,1730224,1730224021,7063.1617525867,904048.1250595809
1038,Farg'ona viloyati,Markaz MFY,1730,Rishton tumani,1730224,1730224027,5587.8755414579,778332.7182085328
1039,Farg'ona viloyati,Anor bo`yi MFY,1730,Rishton tumani,1730224,1730224020,6487.076980461,1588744.9416434371
1040,Farg'ona viloyati,Minor MFY,1730,Rishton tumani,1730224,1730224056,4623.9246028301,574266.1968709616
1041,Farg'ona viloyati,M.Topvoldiyev MFY,1730,Rishton tumani,1730224,1730224026,9628.0208626721,1635811.535073711
1042,Farg'ona viloyati,Qozi Axror MFY,1730,Rishton tumani,1730224,1730224066,8012.1694220121,2503698.6744546643
1043,Farg'ona viloyati,Dexqonobod MFY,1730,Rishton tumani,1730224,1730224043,15752.3458650528,8206761.267703159
1044,Farg'ona viloyati,Dorul-omon MFY,1730,Rishton tumani,1730224,1730224003,4377.2776364711,447323.9794378643
1045,Farg'ona viloyati,Qoshqayron MFY,1730,Rishton tumani,1730224,1730224047,8571.3355667906,3738736.7585723097
1046,Farg'ona viloyati,Nosgar MFY,1730,Rishton tumani,1730224,1730224015,8639.4443252557,1955966.6340579602
1047,Farg'ona viloyati,Farovonlik MFY,1730,Rishton tumani,1730224,1730224032,5157.8073157804,1136217.0936708932
1048,Farg'ona viloyati,Xo`ja Ilg`or MFY,1730,Rishton tumani,1730224,1730224068,13358.296237965,2199115.1445117444
1049,Farg'ona viloyati,Zarariq MFY,1730,Rishton tumani,1730224,1730224069,3872.8411548258,763809.6363208924
1050,Farg'ona viloyati,Chinnigaron MFY,1730,Rishton tumani,1730224,1730224012,6748.1830771179,1323603.3670351736
1051,Farg'ona viloyati,Miskin MFY,1730,Rishton tumani,1730224,1730224035,7625.3941529497,2134229.6307760286
1052,Farg'ona viloyati,Voxim MFY,1730,Rishton tumani,1730224,1730224067,10834.9275734535,4708607.842161478
1053,Farg'ona viloyati,CHek Nasriddin MFY,1730,Rishton tumani,1730224,1730224059,17326.1766204517,8653723.205139808
1054,Farg'ona viloyati,Yangi Bo`jay MFY,1730,Rishton tumani,1730224,1730224061,10052.0079104723,3260480.7830968583
1055,Farg'ona viloyati,Bo`jay MFY,1730,Rishton tumani,1730224,1730224071,11873.1541016549,3611804.5821774
1056,Farg'ona viloyati,Bo`ston MFY,1730,Rishton tumani,1730224,1730224057,8707.9030458866,3300250.8608651217
1057,Farg'ona viloyati,Chek Jalayer MFY,1730,Rishton tumani,1730224,1730224065,8273.7239223687,2889532.758961231
1058,Farg'ona viloyati,Abdullabayon MFY,1730,Rishton tumani,1730224,1730224019,8880.4045090542,2736775.904069966
1059,Farg'ona viloyati,Istiqbol MFY,1730,Rishton tumani,1730224,1730224025,5910.061062541,1017042.3758786864
1060,Farg'ona viloyati,Xonariq MFY,1730,Toshloq tumani,1730227,1730227009,27030.344591294,23254935.627245463
1061,Farg'ona viloyati,Mehnatobod MFY,1730,Toshloq tumani,1730227,1730227010,20290.7320614511,19730266.600319095
1062,Farg'ona viloyati,Istiqlol MFY,1730,Toshloq tumani,1730227,1730227008,31836.7215655398,16563376.797806952
1063,Farg'ona viloyati,Naymanbo‘ston MFY,1730,Toshloq tumani,1730227,1730227011,20601.750853756,10890843.782297147
1064,Farg'ona viloyati,Farog‘at MFY,1730,Toshloq tumani,1730227,1730227020,21379.0598874556,11730982.950028896
1065,Farg'ona viloyati,Qumqishloq MFY,1730,Toshloq tumani,1730227,1730227021,14400.4967685869,7959311.358819575
1066,Farg'ona viloyati,Chek MFY,1730,Toshloq tumani,1730227,1730227007,26091.3145196463,15793637.562916074
1067,Farg'ona viloyati,Qumariq MFY,1730,Toshloq tumani,1730227,1730227018,27522.0738609279,12288642.283505648
1068,Farg'ona viloyati,Obisiyo MFY,1730,Toshloq tumani,1730227,1730227019,21669.9516864015,8374856.863860347
1069,Farg'ona viloyati,Ucholish MFY,1730,Toshloq tumani,1730227,1730227003,14969.1204658109,8045333.397294731
1070,Farg'ona viloyati,Quyi Yakkatut MFY,1730,Toshloq tumani,1730227,1730227001,17587.0745989195,10979448.778537737
1071,Farg'ona viloyati,Xo‘jariq MFY,1730,Toshloq tumani,1730227,1730227005,34319.9243007714,22184313.857188277
1072,Farg'ona viloyati,Turvat MFY,1730,Toshloq tumani,1730227,1730227014,28266.0298701963,15180209.222320635
1073,Farg'ona viloyati,Axshak MFY,1730,Toshloq tumani,1730227,1730227028,16563.476121714,6335181.353945659
1074,Farg'ona viloyati,Qanjirg‘a MFY,1730,Toshloq tumani,1730227,1730227032,26017.2945461161,11924470.061270567
1075,Farg'ona viloyati,Yangiyo'l MFY,1730,Toshloq tumani,1730227,1730227013,12250.2581247044,5086867.904661004
1076,Farg'ona viloyati,Zarkent MFY,1730,Toshloq tumani,1730227,1730227012,29959.969349556,13039092.118824352
1077,Farg'ona viloyati,Chuqurqishloq MFY,1730,Toshloq tumani,1730227,1730227016,14460.1072964267,4770268.269587807
1078,Farg'ona viloyati,Yakkovut MFY,1730,Toshloq tumani,1730227,1730227030,16247.6403959912,6831685.104391684
1079,Farg'ona viloyati,Xotinqumi MFY,1730,Toshloq tumani,1730227,1730227029,10977.5725646638,4543837.804356758
1080,Farg'ona viloyati,Xamrak MFY,1730,Toshloq tumani,1730227,1730227047,11492.8363605245,3237567.9740393087
1081,Farg'ona viloyati,Xonaqa MFY,1730,Toshloq tumani,1730227,1730227036,11837.409295204,6759934.209686218
1082,Farg'ona viloyati,Varzak MFY,1730,Toshloq tumani,1730227,1730227048,10408.7437179347,4662432.370228115
1083,Farg'ona viloyati,Toshloq MFY,1730,Toshloq tumani,1730227,1730227039,9863.0426491439,1555447.1238943352
1084,Farg'ona viloyati,Tog‘liq MFY,1730,Toshloq tumani,1730227,1730227033,19489.525081775,8556509.018149022
1085,Farg'ona viloyati,Suvboshi MFY,1730,Toshloq tumani,1730227,1730227043,4051.7426840649,860389.7132212832
1086,Farg'ona viloyati,Soybo‘yi MFY,1730,Toshloq tumani,1730227,1730227002,19152.9678452731,7733599.75366506
1087,Farg'ona viloyati,So‘kchilik MFY,1730,Toshloq tumani,1730227,1730227027,6051.3857457668,1713157.5674384476
1088,Farg'ona viloyati,So‘filar MFY,1730,Toshloq tumani,1730227,1730227026,19551.1739165243,7731065.563527695
1089,Farg'ona viloyati,Shodlik MFY,1730,Toshloq tumani,1730227,1730227040,5479.2092109498,811364.0904934588
1090,Farg'ona viloyati,Sadda MFY,1730,Toshloq tumani,1730227,1730227022,18508.440528104,7351076.315368476
1091,Farg'ona viloyati,Qo‘rg‘oncha MFY,1730,Toshloq tumani,1730227,1730227045,12028.3510461329,3319638.676009435
1092,Farg'ona viloyati,Qipchoqariq MFY,1730,Toshloq tumani,1730227,1730227049,14747.8586136875,7951130.6280780835
1093,Farg'ona viloyati,Qamchipurush MFY,1730,Toshloq tumani,1730227,1730227044,11854.3449611171,4362370.042774093
1094,Farg'ona viloyati,Piyozchilik MFY,1730,Toshloq tumani,1730227,1730227046,7896.0540773443,3149547.686681639
1095,Farg'ona viloyati,O‘zbekiston MFY,1730,Toshloq tumani,1730227,1730227050,13783.3296901114,9064136.13575343
1096,Farg'ona viloyati,Konizar MFY,1730,Toshloq tumani,1730227,1730227024,8370.7622691165,2369566.2322942084
1097,Farg'ona viloyati,Ko‘larik MFY,1730,Toshloq tumani,1730227,1730227035,10323.2983474531,3498141.4865394714
1098,Farg'ona viloyati,Katta Ko‘cha MFY,1730,Toshloq tumani,1730227,1730227025,12856.9843716215,4446660.706000671
1099,Farg'ona viloyati,Jorqishloq MFY,1730,Toshloq tumani,1730227,1730227017,19973.8813678506,10255462.086000515
1100,Farg'ona viloyati,Guzarboshi MFY,1730,Toshloq tumani,1730227,1730227004,12575.3703838181,7643615.958112341
1101,Farg'ona viloyati,Furqat MFY,1730,Toshloq tumani,1730227,1730227041,9456.4411211446,1431113.1109422995
1102,Farg'ona viloyati,Do‘stlik MFY,1730,Toshloq tumani,1730227,1730227042,6454.3189042028,575076.7217012839
1103,Farg'ona viloyati,Bo‘ston MFY,1730,Toshloq tumani,1730227,1730227051,18719.926918091,11892742.4497671
1104,Farg'ona viloyati,Besarang MFY,1730,Toshloq tumani,1730227,1730227037,22486.912026066,14472448.328567294
1105,Farg'ona viloyati,Aylanmajar MFY,1730,Toshloq tumani,1730227,1730227038,17309.0399558137,6109145.005549143
1106,Farg'ona viloyati,Axshakguzar MFY,1730,Toshloq tumani,1730227,1730227031,21936.7870035777,9881204.640847422
1107,Farg'ona viloyati,Arabmozor MFY,1730,Toshloq tumani,1730227,1730227034,14168.9480156894,6534876.415254265
1108,Farg'ona viloyati,Yuqoriqishloq MFY,1730,Toshloq tumani,1730227,1730227015,34684.8994009526,13261662.411630388
1109,Farg'ona viloyati,Nayman MFY,1730,Toshloq tumani,1730227,1730227006,16777.9523925942,7113824.588397853
1110,Farg'ona viloyati,Teraktagi MFY,1730,Toshloq tumani,1730227,1730227023,15343.3054448041,7334580.603917797
1111,Farg'ona viloyati,Bog‘ibo‘ston MFY,1730,Uchko'prik tumani,1730221,1730221040,28525.0090111545,15075307.24276474
1112,Farg'ona viloyati,Soy bo‘yi MFY,1730,Uchko'prik tumani,1730221,1730221030,12566.0324315478,4110445.5561344572
1113,Farg'ona viloyati,Anxor bo‘yi MFY,1730,Uchko'prik tumani,1730221,1730221006,9628.3556114368,3232202.491330681
1114,Farg'ona viloyati,Nihol MFY,1730,Uchko'prik tumani,1730221,1730221052,13294.1054915277,5138282.96404527
1115,Farg'ona viloyati,Sariqo‘rg‘on MFY,1730,Uchko'prik tumani,1730221,1730221038,23475.9173661788,19426023.10286922
1116,Farg'ona viloyati,Xasanqora MFY,1730,Uchko'prik tumani,1730221,1730221007,13804.1051410414,5819456.281133598
1117,Farg'ona viloyati,Farovon MFY,1730,Uchko'prik tumani,1730221,1730221001,16091.5486560457,6491721.222585156
1118,Farg'ona viloyati,Yakkamulla MFY,1730,Uchko'prik tumani,1730221,1730221005,15329.1238292382,9748728.797241274
1119,Farg'ona viloyati,Yangi qishloq MFY,1730,Uchko'prik tumani,1730221,1730221002,10875.3993715851,4904062.974130712
1120,Farg'ona viloyati,Toshkentliguzar MFY,1730,Uchko'prik tumani,1730221,1730405075,11860.6197896627,5066561.000523641
1121,Farg'ona viloyati,Turg‘oq MFY,1730,Uchko'prik tumani,1730221,1730221003,11291.3606623953,4199366.513914284
1122,Farg'ona viloyati,Yangiobod MFY,1730,Uchko'prik tumani,1730221,1730221009,13068.0193328846,6119971.914449498
1123,Farg'ona viloyati,Mergan MFY,1730,Uchko'prik tumani,1730221,1730221048,15267.541593849,6956930.759043224
1124,Farg'ona viloyati,Yangibog‘ (Buyrak) MFY,1730,Uchko'prik tumani,1730221,1730221045,11779.4372426779,4351111.897334346
1125,Farg'ona viloyati,Zig‘ir MFY,1730,Uchko'prik tumani,1730221,1730221047,19465.8656612813,11067593.821654191
1126,Farg'ona viloyati,Yakkatut MFY,1730,Uchko'prik tumani,1730221,1730221046,23613.7774693925,11288656.74881681
1127,Farg'ona viloyati,Tinchlik MFY,1730,Uchko'prik tumani,1730221,1730221043,25968.3971174476,7574493.821190651
1128,Farg'ona viloyati,Uchko‘prik MFY,1730,Uchko'prik tumani,1730221,1730221044,12464.9965599513,3321337.5390254436
1129,Farg'ona viloyati,Katta Qo‘shtepa MFY,1730,Uchko'prik tumani,1730221,1730221036,14243.9534276603,7397311.2806689385
1130,Farg'ona viloyati,Begobod MFY,1730,Uchko'prik tumani,1730221,1730221028,14591.9052155586,9530469.962689886
1131,Farg'ona viloyati,Katta Qorako‘l MFY,1730,Uchko'prik tumani,1730221,1730221033,18011.2727417397,11426229.266150318
1132,Farg'ona viloyati,To‘qsonqovun MFY,1730,Uchko'prik tumani,1730221,1730221035,14059.390171855,6833451.437829052
1133,Farg'ona viloyati,Katta Qashqar MFY,1730,Uchko'prik tumani,1730221,1730221032,23532.7959989726,14378983.659340678
1134,Farg'ona viloyati,Oltin vodiy MFY,1730,Uchko'prik tumani,1730221,1730221027,33717.453251532,17268651.022993397
1135,Farg'ona viloyati,Katta Kenagas MFY,1730,Uchko'prik tumani,1730221,1730221029,13592.1736521927,6291749.225170757
1136,Farg'ona viloyati,G‘ijdon MFY,1730,Uchko'prik tumani,1730221,1730221019,10716.4175640052,6078705.166699958
1137,Farg'ona viloyati,G‘ozi-g‘ijdon MFY,1730,Uchko'prik tumani,1730221,1730221018,32152.8406632954,10920809.133848745
1138,Farg'ona viloyati,Qumariq MFY,1730,Uchko'prik tumani,1730221,1730221022,17430.3682153522,5914271.752431666
1139,Farg'ona viloyati,Beshkapa MFY,1730,Uchko'prik tumani,1730221,1730221021,12587.8196322531,5414837.646815579
1140,Farg'ona viloyati,Mirzaxo‘ja MFY,1730,Uchko'prik tumani,1730221,1730221020,8154.7528497235,3280146.2853559484
1141,Farg'ona viloyati,Yangiyo‘l MFY,1730,Uchko'prik tumani,1730221,1730221026,10691.7496108289,5751440.972130767
1142,Farg'ona viloyati,Istiqbol MFY,1730,Uchko'prik tumani,1730221,1730221023,17147.3153343258,9745073.242028823
1143,Farg'ona viloyati,Poloxon MFY,1730,Uchko'prik tumani,1730221,1730221024,14239.8976242589,7167147.47944108
1144,Farg'ona viloyati,Yulg‘unzor MFY,1730,Uchko'prik tumani,1730221,1730221025,11390.0127144543,4454563.745819608
1145,Farg'ona viloyati,Qorayantoq MFY,1730,Uchko'prik tumani,1730221,1730221050,29187.5492870095,31166295.134598304
1146,Farg'ona viloyati,Chang MFY,1730,Uchko'prik tumani,1730221,1730221053,13984.1894143881,5237238.284549244
1147,Farg'ona viloyati,Sobirjon MFY,1730,Uchko'prik tumani,1730221,1730221051,11375.4256968315,5316273.461031233
1148,Farg'ona viloyati,Boboshbek MFY,1730,Uchko'prik tumani,1730221,1730221016,17093.5582700511,6489774.917934914
1149,Farg'ona viloyati,Begmurod MFY,1730,Uchko'prik tumani,1730221,1730221011,10441.6896221338,3898422.199514464
1150,Farg'ona viloyati,Mashad MFY,1730,Uchko'prik tumani,1730221,1730221012,12970.6282978417,5506846.574539787
1151,Farg'ona viloyati,Puchug‘oy MFY,1730,Uchko'prik tumani,1730221,1730221015,16624.9289726736,6936831.845564616
1152,Farg'ona viloyati,Sulton MFY,1730,Uchko'prik tumani,1730221,1730221014,10063.9194885912,3574692.579682733
1153,Farg'ona viloyati,Chorbog‘ MFY,1730,Uchko'prik tumani,1730221,1730221010,15236.8263915931,4289808.849441652
1154,Farg'ona viloyati,Tojik MFY,1730,Uchko'prik tumani,1730221,1730221039,30206.1536923318,21993211.79554166
1155,Farg'ona viloyati,Oqsuv MFY,1730,Uchko'prik tumani,1730221,1730221037,37405.7929893729,38944126.053026885
1156,Farg'ona viloyati,Yangiyer MFY,1730,Uchko'prik tumani,1730221,1730221042,23867.4917883556,19399442.298117433
1157,Farg'ona viloyati,Tepaqo‘rg‘on MFY,1730,Uchko'prik tumani,1730221,1730221013,18066.6169575315,9164774.680430172
1158,Farg'ona viloyati,Bahrin MFY,1730,Uchko'prik tumani,1730221,1730221008,13019.1085814413,4952365.536749929
1159,Farg'ona viloyati,Qurbonqashqar MFY,1730,Uchko'prik tumani,1730221,1730221041,27862.8532877536,22991489.85884254
1160,Farg'ona viloyati,Olmurod MFY,1730,Uchko'prik tumani,1730221,1730221034,16714.2642214202,7152849.323537731
1161,Farg'ona viloyati,Kichik Kenagas MFY,1730,Uchko'prik tumani,1730221,1730221031,16692.6919108279,8072973.090171155
1162,Farg'ona viloyati,Mehnatobod MFY,1730,Uchko'prik tumani,1730221,1730221017,34795.4506531597,47191630.684165806
1163,Farg'ona viloyati,Damko‘l MFY,1730,Farg'ona tumani,1730233,1730233020,19845.0649304393,12156124.570235563
1164,Farg'ona viloyati,Oqtom MFY,1730,Farg'ona tumani,1730233,1730233023,18242.2939836954,12424793.293612204
1165,Farg'ona viloyati,Bo‘stonobod MFY,1730,Farg'ona tumani,1730233,1730233021,20498.3275199458,15404628.50174193
1166,Farg'ona viloyati,Guliston MFY,1730,Farg'ona tumani,1730233,1730233022,15187.1401282093,4764793.276855314
1167,Farg'ona viloyati,Avval MFY,1730,Farg'ona tumani,1730233,1730233036,7628.2983748729,1922564.2772051545
1168,Farg'ona viloyati,Birdamlik MFY,1730,Farg'ona tumani,1730233,1730233037,22996.4265200434,16972440.573651098
1169,Farg'ona viloyati,Qorasuv MFY,1730,Farg'ona tumani,1730233,1730233039,10350.6506436729,3110646.2809495195
1170,Farg'ona viloyati,Mozortagi MFY,1730,Farg'ona tumani,1730233,1730233038,15091.4270092411,3248093.257942142
1171,Farg'ona viloyati,Oq tepa MFY,1730,Farg'ona tumani,1730233,1730233041,16675.1636596173,6393890.742594696
