uuid,parentid,soatoid,region_id,region_name,id,name_uz,name_ru,extid,ovirid,district_id_soato,district_name_soato,district_id_cadastre,district_id_cadastre.1
c6be3c67-adf3-48db-8414-1842eaab7de0,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:01:00,1735,Qoraqalpog‘iston respublikasi,1735:204,Amudaryo tumani,Амударьинский район,32,2308.0,1735204,Амударьинский район,1735204,Amudaryo tumani
92d1864f-8b3a-4a14-afb8-e85dee058f32,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:02:00,1735,Qoraqalpog‘iston respublikasi,1735:207,Beruniy tumani,Берунийский район,43,2309.0,1735207,Берунийский район,1735207,Beruniy tumani
ce158dd6-b0e1-40c4-a9a2-273791f8077a,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:03:00,1735,Qoraqalpog‘iston respublikasi,1735:209,Bo‘zatov tumani,Бозатауский район,49,2315.0,1735209,Бузатауский район,1735209,Bo‘zatov tumani
465119f1-86c1-4a40-9776-790f2c5f3940,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:17:00,1735,Qoraqalpog‘iston respublikasi,1735:401,Nukus shahri,Город Нукус,8,2317.0,1735401,город Нукус,1735401,Nukus shahri
5c5fcc9a-991c-47c5-9223-a25ac25752d9,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:13:00,1735,Qoraqalpog‘iston respublikasi,1735:218,Qanliko‘l tumani,Канлыкульский район,91,2310.0,1735218,Канлыкульский район,1735218,Qanliko‘l tumani
14fd12bb-41e0-4dcf-9cd3-41cc45d7e767,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:14:00,1735,Qoraqalpog‘iston respublikasi,1735:211,Qorao‘zak tumani,Караузякский район,93,2316.0,1735211,Караузякский район,1735211,Qorao‘zak tumani
4f4b653c-835d-4a88-b0bb-ec1f2b8562c0,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:04:00,1735,Qoraqalpog‘iston respublikasi,1735:212,Kegeyli tumani,Кегейлийский район,80,2307.0,1735212,Кегейлийский район,1735212,Kegeyli tumani
b9477878-8d73-4ec7-b570-9380d0e60504,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:15:00,1735,Qoraqalpog‘iston respublikasi,1735:215,Qo‘ng‘irot tumani,Кунградский район,98,2302.0,1735215,Кунградский район,1735215,Qo‘ng‘irot tumani
9bb2245b-cc58-4b8b-abf8-da98f2c8d381,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:05:00,1735,Qoraqalpog‘iston respublikasi,1735:222,Mo‘ynoq tumani,Муйнакский район,112,2303.0,1735222,Муйнакский район,1735222,Mo‘ynoq tumani
4a23f058-1b7c-4379-b22b-9f8084a55d1d,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:06:00,1735,Qoraqalpog‘iston respublikasi,1735:225,Nukus tumani,Нукусский район,118,2301.0,1735225,Нукусский район,1735225,Nukus tumani
359dbee4-7cb9-44e1-af1e-3beb835b2b03,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:18:00,1735,Qoraqalpog‘iston respublikasi,1735:228,Taxiatosh tumani,Тахиаташский район,148,2320.0,1735228,Тахиаташский район,1735228,Taxiatosh tumani
5fb79633-5045-4413-be7b-708766335c77,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:07:00,1735,Qoraqalpog‘iston respublikasi,1735:230,Taxtako‘pir tumani,Тахтакупырский район,149,2313.0,1735230,Тахтакупырский район,1735230,Taxtako‘pir tumani
70af27cb-e8fc-4e58-b9b4-51cb31d0e8e6,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,10:11:00,1735,Qoraqalpog‘iston respublikasi,1735:233,To‘rtko‘l tumani,Турткульский район,157,2305.0,1735233,Турткульский район,1735233,To‘rtko‘l tumani
c4d951fe-2f96-42ad-b47c-f42058aa3737,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,10:11:00,1735,Qoraqalpog‘iston respublikasi,1735:236,Xo‘jayli tumani,Ходжейлийский район,176,2314.0,1735236,Ходжейлийский район,1735236,Xo‘jayli tumani
fe562145-81f0-42e9-9752-2b98b4a60356,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:10:00,1735,Qoraqalpog‘iston respublikasi,1735:240,Chimboy tumani,Чимбайский район,180,2311.0,1735240,Чимбайский район,1735240,Chimboy tumani
a437d346-2fb8-4104-b716-b0fe1816477b,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:11:00,1735,Qoraqalpog‘iston respublikasi,1735:243,Shumanay tumani,Шуманайский район,192,2312.0,1735243,Шуманайский район,1735243,Shumanay tumani
e05444b6-3615-43f7-aeac-b87e79e3fd7e,e4d831f3-9ce3-4201-81d1-dcb5fa0ae845,23:12:00,1735,Qoraqalpog‘iston respublikasi,1735:250,Ellikkala tumani,Элликкалинский район ,194,2306.0,1735250,Элликкалинский район,1735250,Ellikkala tumani
